Entity,Code,Year,"Coffee, green | 00000656 || Production | 005510 || tonnes"
Lower-middle-income countries,,1968,1195005
Lower-middle-income countries,,1969,1217958
Lower-middle-income countries,,1970,1296456
Lower-middle-income countries,,1971,1351961
Lower-middle-income countries,,1972,1341382
Lower-middle-income countries,,1973,1342656
Lower-middle-income countries,,1974,1300436
Lower-middle-income countries,,1975,1409164
Lower-middle-income countries,,1976,1301859
Lower-middle-income countries,,1977,1370009
Lower-middle-income countries,,1978,1354970
Lower-middle-income countries,,1979,1478863
Lower-middle-income countries,,1980,1587367
Lower-middle-income countries,,1981,1709415
Lower-middle-income countries,,1982,1600687
Lower-middle-income countries,,1983,1518439
Lower-middle-income countries,,1984,1393247
Lower-middle-income countries,,1985,1605812
Lower-middle-income countries,,1986,1632709
Lower-middle-income countries,,1987,1694830
Lower-middle-income countries,,1988,1614845
Lower-middle-income countries,,1989,1767574
Lower-middle-income countries,,1990,1757151
Lower-middle-income countries,,1991,1718942.2
Lower-middle-income countries,,1992,1806107
Lower-middle-income countries,,1993,1653576.4
Lower-middle-income countries,,1994,1772309.1
Lower-middle-income countries,,1995,1877740.6
Lower-middle-income countries,,1996,2028833.2
Lower-middle-income countries,,1997,2154851
Lower-middle-income countries,,1998,2330263
Lower-middle-income countries,,1999,2583735.5
Lower-middle-income countries,,2000,2976948.5
Lower-middle-income countries,,2001,2881656
Lower-middle-income countries,,2002,2654398
Lower-middle-income countries,,2003,2676100.8
Lower-middle-income countries,,2004,2773735
Lower-middle-income countries,,2005,2866482.2
Lower-middle-income countries,,2006,2929546
Lower-middle-income countries,,2007,3285044.2
Lower-middle-income countries,,2008,3045000.2
Lower-middle-income countries,,2009,3027012.2
Lower-middle-income countries,,2010,3066169
Lower-middle-income countries,,2011,3180388.2
Lower-middle-income countries,,2012,3391389
Lower-middle-income countries,,2013,3328477
Lower-middle-income countries,,2014,3363585.5
Lower-middle-income countries,,2015,3484827.2
Lower-middle-income countries,,2016,3573454.8
Lower-middle-income countries,,2017,3722976
Lower-middle-income countries,,2018,3969709.5
Lower-middle-income countries,,2019,4058860
Lower-middle-income countries,,2020,3979008
Lower-middle-income countries,,2021,4185517.8
Madagascar,MDG,1961,54000
Madagascar,MDG,1962,73000
Madagascar,MDG,1963,62000
Madagascar,MDG,1964,70415
Madagascar,MDG,1965,65640
Madagascar,MDG,1966,71535
Madagascar,MDG,1967,73065
Madagascar,MDG,1968,70850
Madagascar,MDG,1969,63945
Madagascar,MDG,1970,66555
Madagascar,MDG,1971,57710
Madagascar,MDG,1972,68585
Madagascar,MDG,1973,73880
Madagascar,MDG,1974,80900
Madagascar,MDG,1975,83560
Madagascar,MDG,1976,78930
Madagascar,MDG,1977,91520
Madagascar,MDG,1978,78200
Madagascar,MDG,1979,81565
Madagascar,MDG,1980,79880
Madagascar,MDG,1981,83460
Madagascar,MDG,1982,81225
Madagascar,MDG,1983,80855
Madagascar,MDG,1984,81400
Madagascar,MDG,1985,78500
Madagascar,MDG,1986,82280
Madagascar,MDG,1987,80750
Madagascar,MDG,1988,83500
Madagascar,MDG,1989,88200
Madagascar,MDG,1990,85000
Madagascar,MDG,1991,83865
Madagascar,MDG,1992,79882
Madagascar,MDG,1993,78000
Madagascar,MDG,1994,70000
Madagascar,MDG,1995,68000
Madagascar,MDG,1996,68000
Madagascar,MDG,1997,55000
Madagascar,MDG,1998,60000
Madagascar,MDG,1999,65000
Madagascar,MDG,2000,58080
Madagascar,MDG,2001,64530
Madagascar,MDG,2002,61520
Madagascar,MDG,2003,70315
Madagascar,MDG,2004,67775
Madagascar,MDG,2005,55500
Madagascar,MDG,2006,61635
Madagascar,MDG,2007,56470
Madagascar,MDG,2008,56978
Madagascar,MDG,2009,57491
Madagascar,MDG,2010,58178
Madagascar,MDG,2011,55698.04
Madagascar,MDG,2012,53363.68
Madagascar,MDG,2013,51627.54
Madagascar,MDG,2014,49223
Madagascar,MDG,2015,47507
Madagascar,MDG,2016,53093
Madagascar,MDG,2017,59602
Madagascar,MDG,2018,55519.46
Madagascar,MDG,2019,65760
Madagascar,MDG,2020,42220
Madagascar,MDG,2021,44394.54
Malawi,MWI,1961,167
Malawi,MWI,1962,198
Malawi,MWI,1963,230
Malawi,MWI,1964,133
Malawi,MWI,1965,128
Malawi,MWI,1966,166
Malawi,MWI,1967,151
Malawi,MWI,1968,145
Malawi,MWI,1969,154
Malawi,MWI,1970,263
Malawi,MWI,1971,153
Malawi,MWI,1972,186
Malawi,MWI,1973,187
Malawi,MWI,1974,625
Malawi,MWI,1975,788
Malawi,MWI,1976,880
Malawi,MWI,1977,880
Malawi,MWI,1978,900
Malawi,MWI,1979,900
Malawi,MWI,1980,1000
Malawi,MWI,1981,1000
Malawi,MWI,1982,1020
Malawi,MWI,1983,1140
Malawi,MWI,1984,1860
Malawi,MWI,1985,3480
Malawi,MWI,1986,3692
Malawi,MWI,1987,4966
Malawi,MWI,1988,4320
Malawi,MWI,1989,6780
Malawi,MWI,1990,6180
Malawi,MWI,1991,7500
Malawi,MWI,1992,8160
Malawi,MWI,1993,3780
Malawi,MWI,1994,5040
Malawi,MWI,1995,5460
Malawi,MWI,1996,4797
Malawi,MWI,1997,4552
Malawi,MWI,1998,3840
Malawi,MWI,1999,3540
Malawi,MWI,2000,3780
Malawi,MWI,2001,4320
Malawi,MWI,2002,2980
Malawi,MWI,2003,2584
Malawi,MWI,2004,1590
Malawi,MWI,2005,1181
Malawi,MWI,2006,2091
Malawi,MWI,2007,1403
Malawi,MWI,2008,1122
Malawi,MWI,2009,5510
Malawi,MWI,2010,4176
Malawi,MWI,2011,4015
Malawi,MWI,2012,5684
Malawi,MWI,2013,5699
Malawi,MWI,2014,6757
Malawi,MWI,2015,7217
Malawi,MWI,2016,7217
Malawi,MWI,2017,8420
Malawi,MWI,2018,11082
Malawi,MWI,2019,11000
Malawi,MWI,2020,10000
Malawi,MWI,2021,10000
Malaysia,MYS,1961,2700
Malaysia,MYS,1962,2580
Malaysia,MYS,1963,2820
Malaysia,MYS,1964,3120
Malaysia,MYS,1965,3120
Malaysia,MYS,1966,3480
Malaysia,MYS,1967,3420
Malaysia,MYS,1968,3600
Malaysia,MYS,1969,3780
Malaysia,MYS,1970,3540
Malaysia,MYS,1971,3960
Malaysia,MYS,1972,4200
Malaysia,MYS,1973,4920
Malaysia,MYS,1974,5880
Malaysia,MYS,1975,6240
Malaysia,MYS,1976,8100
Malaysia,MYS,1977,5400
Malaysia,MYS,1978,6120
Malaysia,MYS,1979,5880
Malaysia,MYS,1980,10100
Malaysia,MYS,1981,10400
Malaysia,MYS,1982,11300
Malaysia,MYS,1983,11900
Malaysia,MYS,1984,11900
Malaysia,MYS,1985,10900
Malaysia,MYS,1986,10300
Malaysia,MYS,1987,11500
Malaysia,MYS,1988,9500
Malaysia,MYS,1989,6732
Malaysia,MYS,1990,7215
Malaysia,MYS,1991,7600
Malaysia,MYS,1992,9000
Malaysia,MYS,1993,11100
Malaysia,MYS,1994,11200
Malaysia,MYS,1995,11300
Malaysia,MYS,1996,15000
Malaysia,MYS,1997,20000
Malaysia,MYS,1998,28000
Malaysia,MYS,1999,35000
Malaysia,MYS,2000,39800
Malaysia,MYS,2001,38500
Malaysia,MYS,2002,39200
Malaysia,MYS,2003,40000
Malaysia,MYS,2004,39200
Malaysia,MYS,2005,40000
Malaysia,MYS,2006,32779
Malaysia,MYS,2007,21213
Malaysia,MYS,2008,23061
Malaysia,MYS,2009,16332
Malaysia,MYS,2010,15768
Malaysia,MYS,2011,15064
Malaysia,MYS,2012,10427
Malaysia,MYS,2013,14739
Malaysia,MYS,2014,8186
Malaysia,MYS,2015,5929
Malaysia,MYS,2016,7170
Malaysia,MYS,2017,8109.18
Malaysia,MYS,2018,3369.2
Malaysia,MYS,2019,3558.5
Malaysia,MYS,2020,4241.08
Malaysia,MYS,2021,4150.55
Martinique,MTQ,1961,2400
Martinique,MTQ,1962,2400
Martinique,MTQ,1963,2400
Martinique,MTQ,1964,2400
Martinique,MTQ,1965,2400
Martinique,MTQ,1966,2400
Martinique,MTQ,1967,2400
Martinique,MTQ,1968,2400
Martinique,MTQ,1969,600
Martinique,MTQ,1970,600
Martinique,MTQ,1971,600
Martinique,MTQ,1972,600
Martinique,MTQ,1973,600
Martinique,MTQ,1974,600
Martinique,MTQ,1975,0
Martinique,MTQ,1990,0
Martinique,MTQ,1991,75
Martinique,MTQ,1992,75
Martinique,MTQ,1993,75
Martinique,MTQ,1994,75
Martinique,MTQ,1995,35
Martinique,MTQ,1996,45
Martinique,MTQ,1997,40
Martinique,MTQ,1998,40
Martinique,MTQ,1999,41
Martinique,MTQ,2000,40
Martinique,MTQ,2001,40
Martinique,MTQ,2002,37
Martinique,MTQ,2003,35
Martinique,MTQ,2004,37
Martinique,MTQ,2005,33
Martinique,MTQ,2006,30
Mauritius,MUS,1987,40
Mauritius,MUS,1988,40
Mauritius,MUS,1989,50
Mauritius,MUS,1990,0
Mauritius,MUS,1991,0
Mauritius,MUS,1992,0
Mauritius,MUS,1993,0
Mauritius,MUS,1994,0
Mauritius,MUS,1995,0
Mauritius,MUS,1996,0
Mauritius,MUS,1997,0
Mauritius,MUS,1998,0
Mauritius,MUS,1999,0
Mauritius,MUS,2000,0
Mauritius,MUS,2001,0
Mauritius,MUS,2002,0
Mauritius,MUS,2003,0
Mauritius,MUS,2004,0
Mauritius,MUS,2005,0
Mauritius,MUS,2006,0
Mauritius,MUS,2007,0
Mauritius,MUS,2008,0
Mauritius,MUS,2009,0
Mauritius,MUS,2010,0
Mauritius,MUS,2011,0
Mauritius,MUS,2012,0
Mauritius,MUS,2013,0
Mauritius,MUS,2014,0
Mauritius,MUS,2015,0
Mauritius,MUS,2016,0
Mauritius,MUS,2017,0
Mauritius,MUS,2018,0
Mauritius,MUS,2019,0
Mauritius,MUS,2020,0
Mauritius,MUS,2021,0
Melanesia,OWID_MNS,1961,5010
Melanesia,OWID_MNS,1962,6466
Melanesia,OWID_MNS,1963,7731
Melanesia,OWID_MNS,1964,10138
Melanesia,OWID_MNS,1965,11691
Melanesia,OWID_MNS,1966,13722
Melanesia,OWID_MNS,1967,17562
Melanesia,OWID_MNS,1968,15688
Melanesia,OWID_MNS,1969,23289
Melanesia,OWID_MNS,1970,28406
Melanesia,OWID_MNS,1971,28100
Melanesia,OWID_MNS,1972,30248
Melanesia,OWID_MNS,1973,36431
Melanesia,OWID_MNS,1974,34944
Melanesia,OWID_MNS,1975,38520
Melanesia,OWID_MNS,1976,41041
Melanesia,OWID_MNS,1977,38837
Melanesia,OWID_MNS,1978,46532
Melanesia,OWID_MNS,1979,50296
Melanesia,OWID_MNS,1980,55501
Melanesia,OWID_MNS,1981,50515
Melanesia,OWID_MNS,1982,41506
Melanesia,OWID_MNS,1983,56349
Melanesia,OWID_MNS,1984,44064
Melanesia,OWID_MNS,1985,56863
Melanesia,OWID_MNS,1986,44884
Melanesia,OWID_MNS,1987,63041
Melanesia,OWID_MNS,1988,62185
Melanesia,OWID_MNS,1989,66035
Melanesia,OWID_MNS,1990,60975
Melanesia,OWID_MNS,1991,47685
Melanesia,OWID_MNS,1992,50794
Melanesia,OWID_MNS,1993,63803.13
Melanesia,OWID_MNS,1994,67222.22
Melanesia,OWID_MNS,1995,59660.86
Melanesia,OWID_MNS,1996,65166.48
Melanesia,OWID_MNS,1997,64615.36
Melanesia,OWID_MNS,1998,81035.85
Melanesia,OWID_MNS,1999,83143.3
Melanesia,OWID_MNS,2000,83063
Melanesia,OWID_MNS,2001,63807.15
Melanesia,OWID_MNS,2002,65155.2
Melanesia,OWID_MNS,2003,69348.96
Melanesia,OWID_MNS,2004,59910.72
Melanesia,OWID_MNS,2005,76134
Melanesia,OWID_MNS,2006,48474.96
Melanesia,OWID_MNS,2007,58131.32
Melanesia,OWID_MNS,2008,61742.85
Melanesia,OWID_MNS,2009,60279.38
Melanesia,OWID_MNS,2010,52272.15
Melanesia,OWID_MNS,2011,84945.47
Melanesia,OWID_MNS,2012,43677.88
Melanesia,OWID_MNS,2013,49749
Melanesia,OWID_MNS,2014,56960.12
Melanesia,OWID_MNS,2015,58028.12
Melanesia,OWID_MNS,2016,53777.22
Melanesia,OWID_MNS,2017,47037.07
Melanesia,OWID_MNS,2018,53211.18
Melanesia,OWID_MNS,2019,45182.62
Melanesia,OWID_MNS,2020,40552.63
Melanesia,OWID_MNS,2021,42532.01
Mexico,MEX,1961,126616
Mexico,MEX,1962,139794
Mexico,MEX,1963,137069
Mexico,MEX,1964,156477
Mexico,MEX,1965,162149
Mexico,MEX,1966,183005
Mexico,MEX,1967,224505
Mexico,MEX,1968,212656
Mexico,MEX,1969,172734
Mexico,MEX,1970,185293
Mexico,MEX,1971,187495
Mexico,MEX,1972,203462
Mexico,MEX,1973,221718
Mexico,MEX,1974,220767
Mexico,MEX,1975,228264
Mexico,MEX,1976,212200
Mexico,MEX,1977,182010
Mexico,MEX,1978,241602
Mexico,MEX,1979,220191
Mexico,MEX,1980,220040
Mexico,MEX,1981,262904
Mexico,MEX,1982,251768
Mexico,MEX,1983,307948
Mexico,MEX,1984,239870
Mexico,MEX,1985,260197
Mexico,MEX,1986,374828
Mexico,MEX,1987,336180
Mexico,MEX,1988,423000
Mexico,MEX,1989,343440
Mexico,MEX,1990,440000
Mexico,MEX,1991,334330
Mexico,MEX,1992,359665
Mexico,MEX,1993,335627
Mexico,MEX,1994,324500
Mexico,MEX,1995,324526
Mexico,MEX,1996,374153
Mexico,MEX,1997,368315
Mexico,MEX,1998,277372
Mexico,MEX,1999,302119
Mexico,MEX,2000,338170
Mexico,MEX,2001,302996
Mexico,MEX,2002,313027
Mexico,MEX,2003,310861
Mexico,MEX,2004,312413
Mexico,MEX,2005,294364
Mexico,MEX,2006,279635
Mexico,MEX,2007,268565
Mexico,MEX,2008,260442
Mexico,MEX,2009,264472
Mexico,MEX,2010,245271
Mexico,MEX,2011,237056
Mexico,MEX,2012,246121
Mexico,MEX,2013,231596
Mexico,MEX,2014,214667
Mexico,MEX,2015,188934
Mexico,MEX,2016,151714
Mexico,MEX,2017,153777.4
Mexico,MEX,2018,158307.98
Mexico,MEX,2019,165712.27
Mexico,MEX,2020,175554.62
Mexico,MEX,2021,174341
Middle Africa (FAO),,1961,284358
Middle Africa (FAO),,1962,313997
Middle Africa (FAO),,1963,310058
Middle Africa (FAO),,1964,332932
Middle Africa (FAO),,1965,359678
Middle Africa (FAO),,1966,360495
Middle Africa (FAO),,1967,393702
Middle Africa (FAO),,1968,361549
Middle Africa (FAO),,1969,386640
Middle Africa (FAO),,1970,386585
Middle Africa (FAO),,1971,412311
Middle Africa (FAO),,1972,417688
Middle Africa (FAO),,1973,399550
Middle Africa (FAO),,1974,428099
Middle Africa (FAO),,1975,376025
Middle Africa (FAO),,1976,249829
Middle Africa (FAO),,1977,257272
Middle Africa (FAO),,1978,253901
Middle Africa (FAO),,1979,230728
Middle Africa (FAO),,1980,270715
Middle Africa (FAO),,1981,250316
Middle Africa (FAO),,1982,267547
Middle Africa (FAO),,1983,187820
Middle Africa (FAO),,1984,275034
Middle Africa (FAO),,1985,228709
Middle Africa (FAO),,1986,271698
Middle Africa (FAO),,1987,219567
Middle Africa (FAO),,1988,268597
Middle Africa (FAO),,1989,252019
Middle Africa (FAO),,1990,230048
Middle Africa (FAO),,1991,240568
Middle Africa (FAO),,1992,189792
Middle Africa (FAO),,1993,179376.48
Middle Africa (FAO),,1994,185583
Middle Africa (FAO),,1995,177296
Middle Africa (FAO),,1996,205756
Middle Africa (FAO),,1997,159276
Middle Africa (FAO),,1998,191691
Middle Africa (FAO),,1999,166338
Middle Africa (FAO),,2000,156893
Middle Africa (FAO),,2001,127517
Middle Africa (FAO),,2002,94232
Middle Africa (FAO),,2003,94752.97
Middle Africa (FAO),,2004,99282.46
Middle Africa (FAO),,2005,106249.39
Middle Africa (FAO),,2006,108410
Middle Africa (FAO),,2007,101190.55
Middle Africa (FAO),,2008,96727.46
Middle Africa (FAO),,2009,102354.08
Middle Africa (FAO),,2010,120850.36
Middle Africa (FAO),,2011,81899.86
Middle Africa (FAO),,2012,95993.29
Middle Africa (FAO),,2013,99527.36
Middle Africa (FAO),,2014,99624.24
Middle Africa (FAO),,2015,98382.11
Middle Africa (FAO),,2016,97388.61
Middle Africa (FAO),,2017,107764.03
Middle Africa (FAO),,2018,117731.06
Middle Africa (FAO),,2019,119445.95
Middle Africa (FAO),,2020,119982.02
Middle Africa (FAO),,2021,117934.02
Mozambique,MOZ,1961,1000
Mozambique,MOZ,1962,1000
Mozambique,MOZ,1963,1000
Mozambique,MOZ,1964,1000
Mozambique,MOZ,1965,1000
Mozambique,MOZ,1966,1000
Mozambique,MOZ,1967,1000
Mozambique,MOZ,1968,1000
Mozambique,MOZ,1969,1000
Mozambique,MOZ,1970,1000
Mozambique,MOZ,1971,1000
Mozambique,MOZ,1972,1000
Mozambique,MOZ,1973,1000
Mozambique,MOZ,1974,1000
Mozambique,MOZ,1975,1000
Mozambique,MOZ,1976,1000
Mozambique,MOZ,1977,1000
Mozambique,MOZ,1978,1000
Mozambique,MOZ,1979,1000
Mozambique,MOZ,1980,1000
Mozambique,MOZ,1981,1000
Mozambique,MOZ,1982,1000
Mozambique,MOZ,1983,1000
Mozambique,MOZ,1984,1000
Mozambique,MOZ,1985,1000
Mozambique,MOZ,1986,1000
Mozambique,MOZ,1987,1000
Mozambique,MOZ,1988,1000
Mozambique,MOZ,1989,1000
Mozambique,MOZ,1990,937
Mozambique,MOZ,1991,900
Mozambique,MOZ,1992,700
Mozambique,MOZ,1993,1000
Mozambique,MOZ,1994,800
Mozambique,MOZ,1995,900
Mozambique,MOZ,1996,950
Mozambique,MOZ,1997,1000
Mozambique,MOZ,1998,838
Mozambique,MOZ,1999,812.89
Mozambique,MOZ,2000,600
Mozambique,MOZ,2001,782.41
Mozambique,MOZ,2002,786.66
Mozambique,MOZ,2003,801.53
Mozambique,MOZ,2004,750
Mozambique,MOZ,2005,680
Mozambique,MOZ,2006,700
Mozambique,MOZ,2007,720
Mozambique,MOZ,2008,730
Mozambique,MOZ,2009,740
Mozambique,MOZ,2010,770
Mozambique,MOZ,2011,800
Mozambique,MOZ,2012,900
Mozambique,MOZ,2013,900
Mozambique,MOZ,2014,816.94
Mozambique,MOZ,2015,804.44
Mozambique,MOZ,2016,840.46
Mozambique,MOZ,2017,806.23
Mozambique,MOZ,2018,804.64
Mozambique,MOZ,2019,813.17
Mozambique,MOZ,2020,814.59
Mozambique,MOZ,2021,816.01
Myanmar,MMR,1961,200
Myanmar,MMR,1962,949
Myanmar,MMR,1963,1688
Myanmar,MMR,1964,1162
Myanmar,MMR,1965,1534
Myanmar,MMR,1966,1292
Myanmar,MMR,1967,1506
Myanmar,MMR,1968,1406
Myanmar,MMR,1969,1210
Myanmar,MMR,1970,1016
Myanmar,MMR,1971,917
Myanmar,MMR,1972,957
Myanmar,MMR,1973,1026
Myanmar,MMR,1974,956
Myanmar,MMR,1975,1024
Myanmar,MMR,1976,923
Myanmar,MMR,1977,940
Myanmar,MMR,1978,1079
Myanmar,MMR,1979,1017
Myanmar,MMR,1980,1114
Myanmar,MMR,1981,1044
Myanmar,MMR,1982,1167
Myanmar,MMR,1983,1195
Myanmar,MMR,1984,1217
Myanmar,MMR,1985,1253
Myanmar,MMR,1986,1414
Myanmar,MMR,1987,1488
Myanmar,MMR,1988,1501
Myanmar,MMR,1989,1571
Myanmar,MMR,1990,1378
Myanmar,MMR,1991,1300
Myanmar,MMR,1992,1200
Myanmar,MMR,1993,1400
Myanmar,MMR,1994,1500
Myanmar,MMR,1995,1500
Myanmar,MMR,1996,1700
Myanmar,MMR,1997,1900
Myanmar,MMR,1998,1700
Myanmar,MMR,1999,1800
Myanmar,MMR,2000,2100
Myanmar,MMR,2001,2300
Myanmar,MMR,2002,2700
Myanmar,MMR,2003,2960
Myanmar,MMR,2004,3500
Myanmar,MMR,2005,4000
Myanmar,MMR,2006,4800
Myanmar,MMR,2007,5900
Myanmar,MMR,2008,6300
Myanmar,MMR,2009,7000
Myanmar,MMR,2010,7300
Myanmar,MMR,2011,7600
Myanmar,MMR,2012,8000
Myanmar,MMR,2013,8100
Myanmar,MMR,2014,8400
Myanmar,MMR,2015,8300
Myanmar,MMR,2016,8474
Myanmar,MMR,2017,8547
Myanmar,MMR,2018,8677.84
Myanmar,MMR,2019,8769
Myanmar,MMR,2020,8908
Myanmar,MMR,2021,8928.27
Nepal,NPL,1991,0
Nepal,NPL,1992,0
Nepal,NPL,1993,0
Nepal,NPL,1994,0
Nepal,NPL,1995,25
Nepal,NPL,1996,29
Nepal,NPL,1997,37
Nepal,NPL,1998,56
Nepal,NPL,1999,45
Nepal,NPL,2000,72
Nepal,NPL,2001,89
Nepal,NPL,2002,139
Nepal,NPL,2003,188
Nepal,NPL,2004,218
Nepal,NPL,2005,250
Nepal,NPL,2006,300
Nepal,NPL,2007,460
Nepal,NPL,2008,500
Nepal,NPL,2009,268
Nepal,NPL,2010,307
Nepal,NPL,2011,402
Nepal,NPL,2012,425
Nepal,NPL,2013,366
Nepal,NPL,2014,430
Nepal,NPL,2015,463.58
Nepal,NPL,2016,532
Nepal,NPL,2017,466
Nepal,NPL,2018,513
Nepal,NPL,2019,530
Nepal,NPL,2020,297
Nepal,NPL,2021,315
Net Food Importing Developing Countries (FAO),,1961,1197679
Net Food Importing Developing Countries (FAO),,1962,1201151
Net Food Importing Developing Countries (FAO),,1963,1329745
Net Food Importing Developing Countries (FAO),,1964,1492676
Net Food Importing Developing Countries (FAO),,1965,1362900
Net Food Importing Developing Countries (FAO),,1966,1519141
Net Food Importing Developing Countries (FAO),,1967,1426508
Net Food Importing Developing Countries (FAO),,1968,1487075
Net Food Importing Developing Countries (FAO),,1969,1598028
Net Food Importing Developing Countries (FAO),,1970,1599559
Net Food Importing Developing Countries (FAO),,1971,1597635
Net Food Importing Developing Countries (FAO),,1972,1605924
Net Food Importing Developing Countries (FAO),,1973,1711460
Net Food Importing Developing Countries (FAO),,1974,1605942
Net Food Importing Developing Countries (FAO),,1975,1677782
Net Food Importing Developing Countries (FAO),,1976,1501504
Net Food Importing Developing Countries (FAO),,1977,1604108
Net Food Importing Developing Countries (FAO),,1978,1419522
Net Food Importing Developing Countries (FAO),,1979,1562506
Net Food Importing Developing Countries (FAO),,1980,1581718
Net Food Importing Developing Countries (FAO),,1981,1701070
Net Food Importing Developing Countries (FAO),,1982,1602892
Net Food Importing Developing Countries (FAO),,1983,1566579
Net Food Importing Developing Countries (FAO),,1984,1419065
Net Food Importing Developing Countries (FAO),,1985,1598658
Net Food Importing Developing Countries (FAO),,1986,1655064
Net Food Importing Developing Countries (FAO),,1987,1681291
Net Food Importing Developing Countries (FAO),,1988,1627895
Net Food Importing Developing Countries (FAO),,1989,1677986
Net Food Importing Developing Countries (FAO),,1990,1707939
Net Food Importing Developing Countries (FAO),,1991,1604902.4
Net Food Importing Developing Countries (FAO),,1992,1629655
Net Food Importing Developing Countries (FAO),,1993,1435504.4
Net Food Importing Developing Countries (FAO),,1994,1512459.4
Net Food Importing Developing Countries (FAO),,1995,1599337
Net Food Importing Developing Countries (FAO),,1996,1739756.8
Net Food Importing Developing Countries (FAO),,1997,1707316.9
Net Food Importing Developing Countries (FAO),,1998,1732560
Net Food Importing Developing Countries (FAO),,1999,1839863.4
Net Food Importing Developing Countries (FAO),,2000,1906129.8
Net Food Importing Developing Countries (FAO),,2001,1785024.1
Net Food Importing Developing Countries (FAO),,2002,1752044.9
Net Food Importing Developing Countries (FAO),,2003,1415159.2
Net Food Importing Developing Countries (FAO),,2004,1704194.9
Net Food Importing Developing Countries (FAO),,2005,1597061.5
Net Food Importing Developing Countries (FAO),,2006,1794257
Net Food Importing Developing Countries (FAO),,2007,1763119.2
Net Food Importing Developing Countries (FAO),,2008,1871019.4
Net Food Importing Developing Countries (FAO),,2009,1740179.4
Net Food Importing Developing Countries (FAO),,2010,1870005
Net Food Importing Developing Countries (FAO),,2011,1894353.9
Net Food Importing Developing Countries (FAO),,2012,1946861.8
Net Food Importing Developing Countries (FAO),,2013,1908505.2
Net Food Importing Developing Countries (FAO),,2014,1855482.1
Net Food Importing Developing Countries (FAO),,2015,1995146.1
Net Food Importing Developing Countries (FAO),,2016,2103299.8
Net Food Importing Developing Countries (FAO),,2017,2272048.2
Net Food Importing Developing Countries (FAO),,2018,2474784.8
Net Food Importing Developing Countries (FAO),,2019,2500904.2
Net Food Importing Developing Countries (FAO),,2020,2449165.5
Net Food Importing Developing Countries (FAO),,2021,2426104
New Caledonia,NCL,1961,2250
New Caledonia,NCL,1962,2125
New Caledonia,NCL,1963,2250
New Caledonia,NCL,1964,2437
New Caledonia,NCL,1965,2200
New Caledonia,NCL,1966,1770
New Caledonia,NCL,1967,1537
New Caledonia,NCL,1968,870
New Caledonia,NCL,1969,1620
New Caledonia,NCL,1970,780
New Caledonia,NCL,1971,1000
New Caledonia,NCL,1972,1100
New Caledonia,NCL,1973,1500
New Caledonia,NCL,1974,727
New Caledonia,NCL,1975,1500
New Caledonia,NCL,1976,1500
New Caledonia,NCL,1977,538
New Caledonia,NCL,1978,507
New Caledonia,NCL,1979,664
New Caledonia,NCL,1980,659
New Caledonia,NCL,1981,597
New Caledonia,NCL,1982,347
New Caledonia,NCL,1983,377
New Caledonia,NCL,1984,304
New Caledonia,NCL,1985,552
New Caledonia,NCL,1986,472
New Caledonia,NCL,1987,438
New Caledonia,NCL,1988,107
New Caledonia,NCL,1989,273
New Caledonia,NCL,1990,300
New Caledonia,NCL,1991,69
New Caledonia,NCL,1992,78
New Caledonia,NCL,1993,59
New Caledonia,NCL,1994,44
New Caledonia,NCL,1995,29
New Caledonia,NCL,1996,25
New Caledonia,NCL,1997,42
New Caledonia,NCL,1998,35
New Caledonia,NCL,1999,48
New Caledonia,NCL,2000,18
New Caledonia,NCL,2001,56
New Caledonia,NCL,2002,20
New Caledonia,NCL,2003,18
New Caledonia,NCL,2004,60
New Caledonia,NCL,2005,25
New Caledonia,NCL,2006,25
New Caledonia,NCL,2007,21
New Caledonia,NCL,2008,33
New Caledonia,NCL,2009,9
New Caledonia,NCL,2010,13
New Caledonia,NCL,2011,19
New Caledonia,NCL,2012,6
New Caledonia,NCL,2013,7
New Caledonia,NCL,2014,5
New Caledonia,NCL,2015,6.39
New Caledonia,NCL,2016,3.55
New Caledonia,NCL,2017,5.2
New Caledonia,NCL,2018,2.6
New Caledonia,NCL,2019,2
New Caledonia,NCL,2020,1.94
New Caledonia,NCL,2021,1.72
Nicaragua,NIC,1961,23200
Nicaragua,NIC,1962,29800
Nicaragua,NIC,1963,26200
Nicaragua,NIC,1964,40200
Nicaragua,NIC,1965,31500
Nicaragua,NIC,1966,24921
Nicaragua,NIC,1967,33233
Nicaragua,NIC,1968,30246
Nicaragua,NIC,1969,33904
Nicaragua,NIC,1970,39418
Nicaragua,NIC,1971,42013
Nicaragua,NIC,1972,35073
Nicaragua,NIC,1973,36694
Nicaragua,NIC,1974,40972
Nicaragua,NIC,1975,49137
Nicaragua,NIC,1976,56580
Nicaragua,NIC,1977,55200
Nicaragua,NIC,1978,65092
Nicaragua,NIC,1979,56304
Nicaragua,NIC,1980,59107
Nicaragua,NIC,1981,61087
Nicaragua,NIC,1982,72145
Nicaragua,NIC,1983,49205
Nicaragua,NIC,1984,51290
Nicaragua,NIC,1985,35360
Nicaragua,NIC,1986,43332
Nicaragua,NIC,1987,38626
Nicaragua,NIC,1988,43447
Nicaragua,NIC,1989,45167
Nicaragua,NIC,1990,27996
Nicaragua,NIC,1991,47421
Nicaragua,NIC,1992,44505
Nicaragua,NIC,1993,41818
Nicaragua,NIC,1994,40551
Nicaragua,NIC,1995,54587
